"last_updated","date","change_cases","change_fatalities","change_tests","change_hospitalizations","change_criticals","change_recoveries","change_vaccinations","change_vaccinated","change_boosters_1","change_boosters_2","change_vaccines_distributed","total_cases","total_fatalities","total_tests","total_hospitalizations","total_criticals","total_recoveries","total_vaccinations","total_vaccinated","total_boosters_1","total_boosters_2","total_vaccines_distributed","change_active","total_active","positivity_rate"
"2022-08-26 21:15:06",2021-02-14,2860,65,88989,-105,1,3038,16269,13896,0,0,1675,826657,21294,23561545,2503,630,768496,1295796,308576,3,2,1447600,-243,36867,0.032138803672364
"2022-08-26 21:15:06",2021-02-15,2453,31,61358,39,7,2860,10669,8939,0,0,0,829110,21325,23622903,2542,637,771356,1306465,317515,3,2,1447600,-438,36429,0.039978486912872
"2022-08-26 21:15:06",2021-02-16,2459,73,93412,-11,9,4844,26002,17425,1,0,0,831569,21398,23716315,2531,646,776200,1332467,334940,4,2,1447600,-2458,33971,0.0263242409968741
"2022-08-26 21:15:06",2021-02-17,2601,38,86243,-27,-5,3552,21503,16528,0,0,91260,834170,21436,23802558,2504,641,779752,1353970,351468,4,2,1538860,-989,32982,0.0301589694236054
"2022-08-26 21:15:06",2021-02-18,3317,63,120159,-7,-29,3650,27593,19776,0,0,227175,837487,21499,23922717,2497,612,783402,1381563,371244,4,2,1766035,-396,32586,0.0276050899225193
"2022-08-26 21:15:06",2021-02-19,3091,78,127829,-122,-15,3359,50560,24738,2,0,85675,840578,21577,24050546,2375,597,786761,1432123,395982,6,2,1851710,-346,32240,0.0241807414592933
"2022-08-26 21:15:06",2021-02-20,3213,54,104248,-40,-23,3067,51882,17799,2,2,0,843791,21631,24154794,2335,574,789828,1484005,413781,8,4,1851710,92,32332,0.0308207351699793
"2022-08-26 21:15:06",2021-02-21,2832,44,85920,-61,11,2766,41349,12542,1,0,0,846623,21675,24240714,2274,585,792594,1525354,426323,9,4,1851710,22,32354,0.0329608938547486
"2022-08-26 21:15:06",2021-02-22,2890,49,84633,-1,10,4028,62253,32221,1,0,0,849513,21724,24325347,2273,595,796622,1587607,458544,10,4,1851710,-1187,31167,0.0341474365791122
"2022-08-26 21:15:06",2021-02-23,2743,39,71711,87,9,3200,49718,18909,1,0,152100,852256,21763,24397058,2360,604,799822,1637325,477453,11,4,2003810,-496,30671,0.0382507565087643
"2022-08-26 21:15:06",2021-02-24,2859,45,116123,-105,13,3095,46619,14776,0,0,49140,855115,21808,24513181,2255,617,802917,1683944,492229,11,4,2052950,-281,30390,0.0246204455620334
"2022-08-26 21:15:06",2021-02-25,3097,58,128420,-62,-13,3091,58934,17132,0,0,13450,858212,21866,24641601,2193,604,806008,1742878,509361,11,4,2066400,-52,30338,0.0241161812801744
"2022-08-26 21:15:06",2021-02-26,3183,50,125556,-30,1,3023,68479,12888,0,0,375470,861395,21916,24767157,2163,605,809031,1811357,522249,11,4,2441870,110,30448,0.0253512376947338
"2022-08-26 21:15:06",2021-02-27,3250,45,106975,-37,-20,2325,62404,8120,0,0,0,864645,21961,24874132,2126,585,811356,1873761,530369,11,4,2441870,880,31328,0.0303809301238607
"2022-08-26 21:15:06",2021-02-28,2820,34,93594,-57,16,2403,46012,5729,1,0,0,867465,21995,24967726,2069,601,813759,1919773,536098,12,4,2441870,383,31711,0.0301301365472146
"2022-08-26 21:15:06",2021-03-01,2820,23,92194,45,1,3818,59824,13447,0,0,16400,870285,22018,25059920,2114,602,817577,1979597,549545,12,4,2458270,-1021,30690,0.0305876738182528
"2022-08-26 21:15:06",2021-03-02,2454,28,74011,52,2,2864,75635,10706,0,0,56380,872739,22046,25133931,2166,604,820441,2055232,560251,12,4,2514650,-438,30252,0.0331572333842267
"2022-08-26 21:15:06",2021-03-03,2812,60,113664,-28,-18,3074,75319,7120,0,0,328000,875551,22106,25247595,2138,586,823515,2130551,567371,12,4,2842650,-322,29930,0.0247395833333333
"2022-08-26 21:15:06",2021-03-04,2837,46,124420,-27,-2,2812,79814,5277,0,0,9360,878388,22152,25372015,2111,584,826327,2210365,572648,12,4,2852010,-21,29909,0.0228018003536409
"2022-08-26 21:15:06",2021-03-05,3365,41,126525,-31,-2,3087,86725,3583,0,0,79560,881753,22193,25498540,2080,582,829414,2297090,576231,12,4,2931570,237,30146,0.0265955344793519
"2022-08-26 21:15:06",2021-03-06,2870,21,102697,-49,-3,2473,73934,2477,0,0,0,884623,22214,25601237,2031,579,831887,2371024,578708,12,4,2931570,376,30522,0.027946288596551
"2022-08-26 21:15:06",2021-03-07,3020,26,86886,-28,-7,2170,57298,1657,0,0,7000,887643,22240,25688123,2003,572,834057,2428322,580365,12,4,2938570,824,31346,0.0347581888911908
"2022-08-26 21:15:06",2021-03-08,3045,37,105122,19,5,4024,86719,10053,0,0,0,890688,22277,25793245,2022,577,838081,2515041,590418,12,4,2938570,-1016,30330,0.0289663438671258
"2022-08-26 21:15:06",2021-03-09,2822,28,76025,64,17,2945,70970,4122,2,0,159410,893510,22305,25869270,2086,594,841026,2586011,594540,14,4,3097980,-151,30179,0.0371193686287405
"2022-08-26 21:15:06",2021-03-10,3221,31,112143,-20,-16,2927,79593,5439,0,0,586410,896731,22336,25981413,2066,578,843953,2665604,599979,14,4,3684390,263,30442,0.0287222564047689
"2022-08-26 21:15:06",2021-03-11,3018,36,118385,-20,2,2752,98989,5112,1,0,200880,899749,22372,26099798,2046,580,846705,2764593,605091,15,4,3885270,230,30672,0.0254930945643451
"2022-08-26 21:15:06",2021-03-12,3476,33,122382,-20,-3,3334,112535,3524,0,0,450,903225,22405,26222180,2026,577,850039,2877128,608615,15,4,3885720,109,30781,0.0284028697030609
"2022-08-26 21:15:06",2021-03-13,3521,30,103624,13,-6,2489,106499,3038,1,0,96500,906746,22435,26325804,2039,571,852528,2983627,611653,16,4,3982220,1002,31783,0.0339786149926658
"2022-08-26 21:15:06",2021-03-14,3447,29,85803,-104,5,2477,93110,1977,0,0,0,910193,22464,26411607,1935,576,855005,3076737,613630,16,4,3982220,941,32724,0.0401734205097724
"2022-08-26 21:15:06",2021-03-15,2846,32,91894,134,24,3875,124866,5398,0,0,0,913039,22496,26503501,2069,600,858880,3201603,619028,16,4,3982220,-1061,31663,0.030970465971663
"2022-08-26 21:15:06",2021-03-16,2821,24,71749,59,1,2930,122056,4545,2,0,302870,915860,22520,26575250,2128,601,861810,3323659,623573,18,4,4285090,-133,31530,0.0393176211515143
"2022-08-26 21:15:06",2021-03-17,3371,35,108387,-20,21,3253,141537,5513,0,1,96020,919231,22555,26683637,2108,622,865063,3465196,629086,18,5,4381110,83,31613,0.0311015158644487
"2022-08-26 21:15:06",2021-03-18,3609,35,124472,-23,0,2907,157754,5718,0,0,392060,922840,22590,26808109,2085,622,867970,3622950,634804,18,5,4773170,667,32280,0.0289944726524841
"2022-08-26 21:15:06",2021-03-19,4216,27,120169,17,5,3070,165573,6572,0,0,300,927056,22617,26928278,2102,627,871040,3788523,641376,18,5,4773470,1119,33399,0.0350839234744402
"2022-08-26 21:15:06",2021-03-20,4008,26,102856,10,-12,2540,134047,5181,1,0,0,931064,22643,27031134,2112,615,873580,3922570,646557,19,5,4773470,1442,34841,0.0389670996344404
"2022-08-26 21:15:06",2021-03-21,3867,33,92164,0,11,2510,90663,3214,0,0,0,934931,22676,27123298,2112,626,876090,4013233,649771,19,5,4773470,1324,36165,0.0419578143309752
"2022-08-26 21:15:06",2021-03-22,3778,40,89694,81,1,4057,146439,3451,0,0,0,938709,22716,27212992,2193,627,880147,4159672,653222,19,5,4773470,-319,35846,0.0421209891408567
"2022-08-26 21:15:06",2021-03-23,3603,19,76526,94,31,3120,126981,4674,2,0,817830,942312,22735,27289518,2287,658,883267,4286653,657896,21,5,5591300,464,36310,0.0470820374774586
"2022-08-26 21:15:06",2021-03-24,4050,24,124203,-9,11,3237,173043,5135,0,0,274950,946362,22759,27413721,2278,669,886504,4459696,663031,21,5,5866250,789,37099,0.0326079080215454
"2022-08-26 21:15:06",2021-03-25,5192,31,133286,15,-6,3338,191749,6993,0,0,308158,951554,22790,27547007,2293,663,889842,4651445,670024,21,5,6174408,1823,38922,0.0389538286091562
"2022-08-26 21:15:06",2021-03-26,5093,36,122521,-20,31,3619,219237,8673,0,0,33122,956647,22826,27669528,2273,694,893461,4870682,678697,21,5,6207530,1438,40360,0.0415683841953624
"2022-08-26 21:15:06",2021-03-27,5337,26,115849,70,6,2737,170521,6542,1,0,0,961984,22852,27785377,2343,700,896198,5041203,685239,22,5,6207530,2574,42934,0.046068589284327
"2022-08-26 21:15:06",2021-03-28,5126,28,98898,-74,6,2728,148611,4203,0,0,0,967110,22880,27884275,2269,706,898926,5189814,689442,22,5,6207530,2370,45304,0.051831179599183
"2022-08-26 21:15:06",2021-03-29,4570,20,106828,-48,20,4673,188833,5976,0,0,16400,971680,22900,27991103,2221,726,903599,5378647,695418,22,5,6223930,-123,45181,0.0427790466918785
"2022-08-26 21:15:06",2021-03-30,4910,26,91745,285,2,3670,175232,8427,0,0,748319,976590,22926,28082848,2506,728,907269,5553879,703845,22,5,6972249,1214,46395,0.0535179028829909
"2022-08-26 21:15:06",2021-03-31,5519,33,128086,10,12,4016,225032,8587,0,0,183520,982109,22959,28210934,2516,740,911285,5778911,712432,22,5,7155769,1470,47865,0.043088237590369
"2022-08-26 21:15:06",2021-04-01,5800,43,144515,21,17,4053,209957,10845,1,0,289901,987909,23002,28355449,2537,757,915338,5988868,723277,23,5,7445670,1704,49569,0.0401342421201951
"2022-08-26 21:15:06",2021-04-02,6830,28,124425,68,9,2999,171731,6422,3,0,384900,994739,23030,28479874,2605,766,918337,6160599,729699,26,5,7830570,3803,53372,0.0548925055254169
"2022-08-26 21:15:06",2021-04-03,6910,20,119061,-374,35,3112,195068,3618,1,1,638000,1001649,23050,28598935,2231,801,921449,6355667,733317,27,6,8468570,3778,57150,0.0580374765876316
"2022-08-26 21:15:06",2021-04-04,6381,24,92629,22,32,2964,121547,1474,1,0,142300,1008030,23074,28691564,2253,833,924413,6477214,734791,28,6,8610870,3393,60543,0.0688877133511103
"2022-08-26 21:15:06",2021-04-05,6335,44,80697,173,40,8159,182229,12778,0,0,1453292,1014365,23118,28772261,2426,873,932572,6659443,747569,28,6,10064162,-1868,58675,0.0785035379258213
"2022-08-26 21:15:06",2021-04-06,6521,23,130235,266,6,4874,203088,12058,2,0,17588,1020886,23141,28902496,2692,879,937446,6862531,759627,30,6,10081750,1624,60299,0.050071025453987
"2022-08-26 21:15:06",2021-04-07,7148,32,124210,271,18,5277,235837,17853,0,0,161720,1028034,23173,29026706,2963,897,942723,7098368,777480,30,6,10243470,1839,62138,0.0575477014733113
"2022-08-26 21:15:06",2021-04-08,7995,38,153107,61,31,5648,260090,18350,0,0,305670,1036029,23211,29179813,3024,928,948371,7358458,795830,30,6,10549140,2309,64447,0.052218383222191
"2022-08-26 21:15:06",2021-04-09,9240,40,151147,64,34,5635,304677,19411,3,0,0,1045269,23251,29330960,3088,962,954006,7663135,815241,33,6,10549140,3565,68012,0.0611325398453162
"2022-08-26 21:15:06",2021-04-10,8544,36,125424,53,38,4616,243883,16732,0,0,71600,1053813,23287,29456384,3141,1000,958622,7907018,831973,33,6,10620740,3892,71904,0.0681209337925756
"2022-08-26 21:15:06",2021-04-11,8653,28,116611,46,26,4762,183568,5021,1,0,0,1062466,23315,29572995,3187,1026,963384,8090586,836994,34,6,10620740,3863,75767,0.0742039773263243
"2022-08-26 21:15:06",2021-04-12,8538,41,133039,201,33,7452,337401,19207,3,0,0,1071004,23356,29706034,3388,1059,970836,8427987,856201,37,6,10620740,1045,76812,0.0641766699990228
"2022-08-26 21:15:06",2021-04-13,7546,36,106102,217,8,6027,273157,15019,1,0,783002,1078550,23392,29812136,3605,1067,976863,8701144,871220,38,6,11403742,1483,78295,0.0711202427852444
"2022-08-26 21:15:06",2021-04-14,8595,53,138648,116,30,6636,299547,14002,1,0,66518,1087145,23445,29950784,3721,1097,983499,9000691,885222,39,6,11470260,1906,80201,0.0619915180889735
"2022-08-26 21:15:06",2021-04-15,9564,55,153921,45,20,6567,309827,16862,2,0,1173622,1096709,23500,30104705,3766,1117,990066,9310518,902084,41,6,12643882,2942,83143,0.0621357709474341
"2022-08-26 21:15:06",2021-04-16,9346,41,149458,45,61,7128,322983,7730,2,0,10128,1106055,23541,30254163,3811,1178,997194,9633501,909814,43,6,12654010,2177,85320,0.0625326178591979
"2022-08-26 21:15:06",2021-04-17,8866,50,125546,159,35,6351,255444,24105,2,0,0,1114921,23591,30379709,3970,1213,1003545,9888945,933919,45,6,12654010,2465,87785,0.0706195338760295
"2022-08-26 21:15:06",2021-04-18,8521,32,113087,40,24,6398,201147,5630,2,0,0,1123442,23623,30492796,4010,1237,1009943,10090092,939549,47,6,12654010,2091,89876,0.0753490675320771
"2022-08-26 21:15:06",2021-04-19,8325,44,127175,135,25,9829,263043,20388,2,0,16200,1131767,23667,30619971,4145,1262,1019772,10353135,959937,49,6,12670210,-1548,88328,0.0654609789659917
"2022-08-26 21:15:06",2021-04-20,7269,46,106085,192,33,7679,239600,11952,2,0,642050,1139036,23713,30726056,4337,1295,1027451,10592735,971889,51,6,13312260,-456,87872,0.0685205259933073
"2022-08-26 21:15:06",2021-04-21,8421,50,117363,14,30,7076,319298,13669,4,0,155604,1147457,23763,30843419,4351,1325,1034527,10912033,985558,55,6,13467864,1295,89167,0.0717517445873061
"2022-08-26 21:15:06",2021-04-22,8371,59,158646,71,20,10708,366414,18042,1,0,232830,1155828,23822,31002065,4422,1345,1045235,11278447,1003600,56,6,13700694,-2396,86771,0.0527652761494144
"2022-08-26 21:15:06",2021-04-23,8746,61,146018,-68,22,9101,364952,19165,6,2,0,1164574,23883,31148083,4354,1367,1054336,11643399,1022765,62,8,13700694,-416,86355,0.0598967250612938
"2022-08-26 21:15:06",2021-04-24,8297,44,126511,-4,24,7360,289559,15925,3,0,0,1172871,23927,31274594,4350,1391,1061696,11932958,1038690,65,8,13700694,893,87248,0.0655832299167661
"2022-08-26 21:15:06",2021-04-25,7822,38,110633,-150,14,7085,232910,9824,2,0,0,1180693,23965,31385227,4200,1405,1068781,12165868,1048514,67,8,13700694,699,87947,0.0707022317030181
"2022-08-26 21:15:06",2021-04-26,7216,59,124927,184,29,9926,263726,9103,3,0,0,1187909,24024,31510154,4384,1434,1078707,12429594,1057617,70,8,13700694,-2769,85178,0.0577617328519856
"2022-08-26 21:15:06",2021-04-27,7073,41,107584,107,2,7897,262628,20843,5,0,691470,1194982,24065,31617738,4491,1436,1086604,12692222,1078460,75,8,14392164,-865,84313,0.0657439767995241
"2022-08-26 21:15:06",2021-04-28,7748,52,131235,-75,-5,8655,266069,16545,6,0,201240,1202730,24117,31748973,4416,1431,1095259,12958291,1095005,81,8,14593404,-959,83354,0.0590391282813274
"2022-08-26 21:15:06",2021-04-29,8367,52,139746,-62,32,8196,306900,21104,1,0,197260,1211097,24169,31888719,4354,1463,1103455,13265191,1116109,82,8,14790664,119,83473,0.0598729122837147
"2022-08-26 21:15:06",2021-04-30,8321,50,134939,-51,-7,8425,282784,18104,3,0,215840,1219418,24219,32023658,4303,1456,1111880,13547975,1134213,85,8,15006504,-154,83319,0.0616649004364935
"2022-08-26 21:15:06",2021-05-01,8437,42,129947,-67,13,7345,234829,19192,9,0,26830,1227855,24261,32153605,4236,1469,1119225,13782804,1153405,94,8,15033334,1050,84369,0.0649264700223937
"2022-08-26 21:15:06",2021-05-02,7815,39,159634,-168,-1,6902,173629,11555,5,0,8190,1235670,24300,32313239,4068,1468,1126127,13956433,1164960,99,8,15041524,874,85243,0.0489557362466642
"2022-08-26 21:15:06",2021-05-03,7566,42,116576,-23,-6,9222,227351,8784,2,0,35200,1243236,24342,32429815,4045,1462,1135349,14183784,1173744,101,8,15076724,-1698,83545,0.0649018665934669
"2022-08-26 21:15:06",2021-05-04,6707,54,129940,266,0,7498,235208,19969,8,0,1644708,1249943,24396,32559755,4311,1462,1142847,14418992,1193713,109,8,16721432,-845,82700,0.0516161305217793
"2022-08-26 21:15:06",2021-05-05,7364,54,136652,-98,-24,8353,287138,18560,6,0,394512,1257307,24450,32696407,4213,1438,1151200,14706130,1212273,115,8,17115944,-1043,81657,0.0538887100079033
"2022-08-26 21:15:06",2021-05-06,8002,39,142118,-147,-13,8299,360232,23075,5,0,865928,1265309,24489,32838525,4066,1425,1159499,15066362,1235348,120,8,17981872,-336,81321,0.0563053237450569
"2022-08-26 21:15:06",2021-05-07,7853,40,129559,-31,-16,7916,400474,25952,8,0,174742,1273162,24529,32968084,4035,1409,1167415,15466836,1261300,128,8,18156614,-103,81218,0.0606133113099051
"2022-08-26 21:15:06",2021-05-08,7391,39,116793,-122,-18,6919,330205,20720,2,0,9880,1280553,24568,33084877,3913,1391,1174334,15797041,1282020,130,8,18166494,433,81651,0.0632829022287295
"2022-08-26 21:15:06",2021-05-09,7295,58,97674,-193,-5,6893,273172,8496,4,0,0,1287848,24626,33182551,3720,1386,1181227,16070213,1290516,134,8,18166494,344,81995,0.0746872248500113
"2022-08-26 21:15:06",2021-05-10,6331,56,94189,1,-18,8442,336893,18229,1,0,112600,1294179,24682,33276740,3721,1368,1189669,16407106,1308745,135,8,18279094,-2167,79828,0.0672159169329752
"2022-08-26 21:15:06",2021-05-11,5386,32,121696,184,-23,6510,304256,19912,5,0,1581958,1299565,24714,33398436,3905,1345,1196179,16711362,1328657,140,8,19861052,-1156,78672,0.0442578227714962
"2022-08-26 21:15:06",2021-05-12,6198,52,127183,-73,-16,8142,351019,24291,2,0,348582,1305763,24766,33525619,3832,1329,1204321,17062381,1352948,142,8,20209634,-1996,76676,0.0487329281429122
"2022-08-26 21:15:06",2021-05-13,6637,59,127797,-49,1,7778,397664,29112,6,0,166630,1312400,24825,33653416,3783,1330,1212099,17460045,1382060,148,8,20376264,-1200,75476,0.0519339264614975
"2022-08-26 21:15:06",2021-05-14,5992,44,120465,-83,13,8002,435364,35435,3,0,7700,1318392,24869,33773881,3700,1343,1220101,17895409,1417495,151,8,20383964,-2054,73422,0.0497405885526917
"2022-08-26 21:15:06",2021-05-15,5713,39,108291,-79,3,6745,367313,25356,9,0,0,1324105,24908,33882172,3621,1346,1226846,18262722,1442851,160,8,20383964,-1071,72351,0.0527560000369375
"2022-08-26 21:15:06",2021-05-16,5393,40,85955,-288,4,6416,319436,15734,1,0,0,1329498,24948,33968127,3333,1350,1233262,18582158,1458585,161,8,20383964,-1063,71288,0.0627421325111977
"2022-08-26 21:15:06",2021-05-17,4589,35,92099,29,-18,8205,392463,14710,1,0,0,1334087,24983,34060226,3362,1332,1241467,18974621,1473295,162,8,20383964,-3651,67637,0.0498268167949706
"2022-08-26 21:15:06",2021-05-18,4041,35,85020,190,-11,6901,287184,28245,7,0,1378338,1338128,25018,34145246,3552,1321,1248368,19261805,1501540,169,8,21762302,-2895,64742,0.047529992942837
"2022-08-26 21:15:06",2021-05-19,4242,48,107434,-120,-38,7331,360166,36689,3,0,415242,1342370,25066,34252680,3432,1283,1255699,19621971,1538229,172,8,22177544,-3137,61605,0.0394847068898114
"2022-08-26 21:15:06",2021-05-20,5062,45,114904,-131,-40,6653,401505,44565,10,0,758380,1347432,25111,34367584,3301,1243,1262352,20023476,1582794,182,8,22935924,-1636,59969,0.0440541669567639
"2022-08-26 21:15:06",2021-05-21,4675,51,101626,-119,-10,6624,485867,54338,13,0,611420,1352107,25162,34469210,3182,1233,1268976,20509343,1637132,195,8,23547344,-2000,57969,0.0460020073603212
"2022-08-26 21:15:06",2021-05-22,3999,41,87316,-112,-29,5668,392519,50464,7,0,383460,1356106,25203,34556526,3070,1204,1274644,20901862,1687596,202,8,23930804,-1710,56259,0.045799166246736
"2022-08-26 21:15:06",2021-05-23,3740,28,71739,-182,-14,5460,310903,24050,1,0,8700,1359846,25231,34628265,2888,1190,1280104,21212765,1711646,203,8,23939504,-1748,54511,0.0521334281213845
"2022-08-26 21:15:06",2021-05-24,3148,42,52368,-86,-19,6406,357833,19961,6,0,0,1362994,25273,34680633,2802,1171,1286510,21570598,1731607,209,8,23939504,-3300,51211,0.0601130461350443
"2022-08-26 21:15:06",2021-05-25,2509,51,77977,35,3,5768,255906,23106,2,0,1456598,1365503,25324,34758610,2837,1174,1292278,21826504,1754713,211,8,25396102,-3310,47901,0.0321761545070982
"2022-08-26 21:15:06",2021-05-26,2590,37,69349,14,-25,5669,324067,53615,11,0,221030,1368093,25361,34827959,2851,1149,1297947,22150571,1808328,222,8,25617132,-3116,44785,0.0373473301705865
"2022-08-26 21:15:06",2021-05-27,2967,50,105518,-55,-41,5594,394359,63328,8,0,371402,1371060,25411,34933477,2796,1108,1303541,22544930,1871656,230,8,25988534,-2677,42108,0.0281184252923672
"2022-08-26 21:15:06",2021-05-28,3200,29,96911,-89,-30,5375,459852,71980,14,0,18000,1374260,25440,35030388,2707,1078,1308916,23004782,1943636,244,8,26006534,-2204,39904,0.0330199874111298
"2022-08-26 21:15:06",2021-05-29,2717,38,77240,-151,-28,4513,348515,69983,12,0,0,1376977,25478,35107628,2556,1050,1313429,23353297,2013619,256,8,26006534,-1834,38070,0.0351760745727602
"2022-08-26 21:15:06",2021-05-30,2475,34,64856,-236,-10,4074,319419,66203,7,0,0,1379452,25512,35172484,2320,1040,1317503,23672716,2079822,263,8,26006534,-1633,36437,0.0381614654002714
"2022-08-26 21:15:06",2021-05-31,2113,35,66447,-74,-8,4759,390598,65590,4,0,30770,1381565,25547,35238931,2246,1032,1322262,24063314,2145412,267,8,26037304,-2681,33756,0.0317997802760095
"2022-08-26 21:15:06",2021-06-01,1636,19,66562,62,-44,4209,315729,83688,14,0,1724808,1383201,25566,35305493,2308,988,1326471,24379043,2229100,281,8,27762112,-2592,31164,0.0245785883837625
"2022-08-26 21:15:06",2021-06-02,2064,46,90841,-136,-35,3905,347503,101526,37,0,387482,1385265,25612,35396334,2172,953,1330376,24726546,2330626,318,8,28149594,-1887,29277,0.0227210180425138
"2022-08-26 21:15:06",2021-06-03,2165,32,85358,-65,-55,3622,415416,140265,21,2,584080,1387430,25644,35481692,2107,898,1333998,25141962,2470891,339,10,28733674,-1489,27788,0.025363762037536
"2022-08-26 21:15:06",2021-06-04,2063,35,74495,-97,-46,3243,461549,170348,30,1,145030,1389493,25679,35556187,2010,852,1337241,25603511,2641239,369,11,28878704,-1215,26573,0.0276931337673669
"2022-08-26 21:15:06",2021-06-05,1883,33,66389,-86,-18,2862,380132,145371,8,0,9100,1391376,25712,35622576,1924,834,1340103,25983643,2786610,377,11,28887804,-1012,25561,0.0283631324466403
"2022-08-26 21:15:06",2021-06-06,1517,12,54622,-84,-19,2522,324350,126667,15,0,5100,1392893,25724,35677198,1840,815,1342625,26307993,2913277,392,11,28892904,-1017,24544,0.0277726923217751
"2022-08-26 21:15:06",2021-06-07,1237,37,63736,-40,-9,2885,408963,154367,6,0,945818,1394130,25761,35740934,1800,806,1345510,26716956,3067644,398,11,29838722,-1685,22859,0.0194081837580018
"2022-08-26 21:15:06",2021-06-08,1267,30,53723,49,-28,2557,353497,190300,18,2,554622,1395397,25791,35794657,1849,778,1348067,27070453,3257944,416,13,30393344,-1320,21539,0.0235839398395473
"2022-08-26 21:15:06",2021-06-09,1390,52,86691,-75,-26,2498,405155,239611,17,1,157000,1396787,25843,35881348,1774,752,1350565,27475608,3497555,433,14,30550344,-1160,20379,0.0160339596959315
"2022-08-26 21:15:06",2021-06-10,1478,30,72122,-126,-19,2569,478402,300598,26,0,154280,1398265,25873,35953470,1648,733,1353134,27954010,3798153,459,14,30704624,-1121,19258,0.0204930534372314
"2022-08-26 21:15:06",2021-06-11,1440,13,73582,-63,-22,2271,503381,329253,24,0,728820,1399705,25886,36027052,1585,711,1355405,28457391,4127406,483,14,31433444,-844,18414,0.0195700035334729
"2022-08-26 21:15:06",2021-06-12,1381,28,60847,-64,-30,2074,420267,292255,33,1,0,1401086,25914,36087899,1521,681,1357479,28877658,4419661,516,15,31433444,-721,17693,0.0226962709747399
"2022-08-26 21:15:06",2021-06-13,1233,17,-100237,-119,9,1747,379003,261868,30,0,0,1402319,25931,35987662,1402,690,1359226,29256661,4681529,546,15,31433444,-531,17162,-0.0123008469926275
"2022-08-26 21:15:06",2021-06-14,956,14,217419,-19,-26,1935,447882,317071,34,0,3500,1403275,25945,36205081,1383,664,1361161,29704543,4998600,580,15,31436944,-993,16169,0.0043970398171273
"2022-08-26 21:15:06",2021-06-15,818,27,58871,46,-40,2020,449187,331270,27,0,1489120,1404093,25972,36263952,1429,624,1363181,30153730,5329870,607,15,32926064,-1229,14940,0.0138947869069661
"2022-08-26 21:15:06",2021-06-16,1056,29,80122,-56,-15,1799,465569,367445,35,0,527060,1405149,26001,36344074,1373,609,1364980,30619299,5697315,642,15,33453124,-772,14168,0.0131799006515065
"2022-08-26 21:15:06",2021-06-17,1100,11,78530,-78,-30,1803,508085,403665,40,1,414950,1406249,26012,36422604,1295,579,1366783,31127384,6100980,682,16,33868074,-714,13454,0.0140073857124666
"2022-08-26 21:15:06",2021-06-18,1007,11,70594,-44,-7,1648,536327,438165,41,4,207840,1407256,26023,36493198,1251,572,1368431,31663711,6539145,723,20,34075914,-652,12802,0.0142646683854152
"2022-08-26 21:15:06",2021-06-19,940,31,56446,-66,-27,1392,422522,354717,68,1,469140,1408196,26054,36549644,1185,545,1369823,32086233,6893862,791,21,34545054,-483,12319,0.0166530843638167
"2022-08-26 21:15:06",2021-06-20,810,22,50232,-81,2,1159,350923,290544,17,0,334006,1409006,26076,36599876,1104,547,1370982,32437156,7184406,808,21,34879060,-371,11948,0.0161251791686574
"2022-08-26 21:15:06",2021-06-21,588,11,55842,-36,-9,1491,406628,326293,14,1,497700,1409594,26087,36655718,1068,538,1372473,32843784,7510699,822,22,35376760,-914,11034,0.0105297088213173
"2022-08-26 21:15:06",2021-06-22,607,68,48199,34,-18,722,472997,409599,41,1,1660880,1410201,26155,36703917,1102,520,1373195,33316781,7920298,863,23,37037640,-183,10851,0.012593622274321
"2022-08-26 21:15:06",2021-06-23,717,20,70757,-46,-6,1896,517292,457888,48,2,632380,1410918,26175,36774674,1056,514,1375091,33834073,8378186,911,25,37670020,-1199,9652,0.0101332730330568
"2022-08-26 21:15:06",2021-06-24,721,17,71389,-40,-23,1007,593131,524195,78,2,1473774,1411639,26192,36846063,1016,491,1376098,34427204,8902381,989,27,39143794,-303,9349,0.0100995951757274
"2022-08-26 21:15:06",2021-06-25,655,5,65455,-38,-13,793,522411,465558,34,0,3538508,1412294,26197,36911518,978,478,1376891,34949615,9367939,1023,27,42682302,-143,9206,0.0100068749522573
"2022-08-26 21:15:06",2021-06-26,708,17,49128,-11,-1,809,444936,400274,46,2,0,1413002,26214,36960646,967,477,1377700,35394551,9768213,1069,29,42682302,-118,9088,0.0144113336590132
"2022-08-26 21:15:06",2021-06-27,679,13,42108,-66,2,620,359849,318131,49,2,0,1413681,26227,37002754,901,479,1378320,35754400,10086344,1118,31,42682302,46,9134,0.016125201861879
"2022-08-26 21:15:06",2021-06-28,440,11,65560,-7,-21,1730,705094,621793,19,2,159200,1414121,26238,37068314,894,458,1380050,36459494,10708137,1137,33,42841502,-1301,7833,0.00671140939597315
"2022-08-26 21:15:06",2021-06-29,578,35,61749,14,-20,936,588299,530731,64,1,1873740,1414699,26273,37130063,908,438,1380986,37047793,11238868,1201,34,44715242,-393,7440,0.00936047547328702
"2022-08-26 21:15:06",2021-06-30,587,22,67194,-28,-4,914,607285,550773,75,0,1119408,1415286,26295,37197257,880,434,1381900,37655078,11789641,1276,34,45834650,-349,7091,0.00873589903860464
"2022-08-26 21:15:06",2021-07-01,415,19,57563,-7,1,290,463017,421763,118,2,0,1415701,26314,37254820,873,435,1382190,38118095,12211404,1394,36,45834650,106,7197,0.00720949220853673
