"province","last_updated","date","change_cases","change_fatalities","change_tests","change_hospitalizations","change_criticals","change_recoveries","change_vaccinations","change_vaccinated","change_boosters_1","change_vaccines_distributed","total_cases","total_fatalities","total_tests","total_hospitalizations","total_criticals","total_recoveries","total_vaccinations","total_vaccinated","total_boosters_1","total_vaccines_distributed","change_boosters_2","change_active","total_active","positivity_rate"
"MB","2022-02-15 18:04:02",2021-06-10,247,6,2597,-7,-3,427,15917,8696,1,63050,53650,1087,795068,286,64,48963,1017272,184357,32,1145040,NA,-186,3600,0.0951097420100116
"MB","2022-02-15 18:04:02",2021-06-11,222,2,2291,-10,-1,330,16311,10110,1,9350,53872,1089,797359,276,63,49293,1033583,194467,33,1154390,NA,-110,3490,0.0969009166302924
"MB","2022-02-15 18:04:02",2021-06-12,291,4,2303,9,-7,340,16898,12128,0,0,54163,1093,799662,285,56,49633,1050481,206595,33,1154390,NA,-53,3437,0.126356925749023
"MB","2022-02-15 18:04:02",2021-06-13,194,7,2260,-14,2,319,14549,9998,1,0,54357,1100,801922,271,58,49952,1065030,216593,34,1154390,NA,-132,3305,0.0858407079646018
"MB","2022-02-15 18:04:02",2021-06-14,124,2,1675,0,2,316,10226,6767,1,0,54481,1102,803597,271,60,50268,1075256,223360,35,1154390,NA,-194,3111,0.0740298507462687
"MB","2022-02-15 18:04:02",2021-06-15,115,2,1549,-5,3,252,14332,11214,1,0,54596,1104,805146,266,63,50520,1089588,234574,36,1154390,NA,-139,2972,0.0742414460942544
"MB","2022-02-15 18:04:02",2021-06-16,143,7,2145,-15,-2,309,17917,13985,1,0,54739,1111,807291,251,61,50829,1107505,248559,37,1154390,NA,-173,2799,0.0666666666666667
"MB","2022-02-15 18:04:02",2021-06-17,176,1,2158,-5,-1,442,18831,14897,2,87750,54915,1112,809449,246,60,51271,1126336,263456,39,1242140,NA,-267,2532,0.0815569972196478
"MB","2022-02-15 18:04:02",2021-06-18,183,3,2123,-8,0,276,18215,15501,2,0,55098,1115,811572,238,60,51547,1144551,278957,41,1242140,NA,-96,2436,0.0861987753179463
"MB","2022-02-15 18:04:02",2021-06-19,140,3,1901,-12,-2,266,14729,12283,0,0,55238,1118,813473,226,58,51813,1159280,291240,41,1242140,NA,-129,2307,0.0736454497632825
"MB","2022-02-15 18:04:02",2021-06-20,93,6,1495,7,-1,228,12619,11038,0,0,55331,1124,814968,233,57,52041,1171899,302278,41,1242140,NA,-141,2166,0.0622073578595318
"MB","2022-02-15 18:04:02",2021-06-21,74,1,1568,-2,1,164,18615,16941,1,105280,55405,1125,816536,231,58,52205,1190514,319219,42,1347420,NA,-91,2075,0.0471938775510204
"MB","2022-02-15 18:04:02",2021-06-22,62,4,1261,-21,-1,273,21112,18856,1,0,55467,1129,817797,210,57,52478,1211626,338075,43,1347420,NA,-215,1860,0.049167327517843
"MB","2022-02-15 18:04:02",2021-06-23,122,3,2012,-1,0,190,25756,22848,3,0,55589,1132,819809,209,57,52668,1237382,360923,46,1347420,NA,-71,1789,0.0606361829025845
"MB","2022-02-15 18:04:02",2021-06-24,103,2,2038,-9,-5,175,28133,24672,3,0,55692,1134,821847,200,52,52843,1265515,385595,49,1347420,NA,-74,1715,0.0505397448478901
"MB","2022-02-15 18:04:02",2021-06-25,85,1,1793,-15,2,164,30796,27337,5,291870,55777,1135,823640,185,54,53007,1296311,412932,54,1639290,NA,-80,1635,0.0474065811489124
"MB","2022-02-15 18:04:02",2021-06-26,102,3,1391,-10,-1,220,28467,25369,1,0,55879,1138,825031,175,53,53227,1324778,438301,55,1639290,NA,-121,1514,0.0733285406182602
"MB","2022-02-15 18:04:02",2021-06-27,96,1,1631,6,-1,129,20040,17711,1,0,55975,1139,826662,181,52,53356,1344818,456012,56,1639290,NA,-34,1480,0.058859595340282
"MB","2022-02-15 18:04:02",2021-06-28,61,0,1468,2,-2,87,18825,16596,2,0,56036,1139,828130,183,50,53443,1363643,472608,58,1639290,NA,-26,1454,0.0415531335149864
"MB","2022-02-15 18:04:02",2021-06-29,61,0,1062,-12,-1,107,34406,30013,7,0,56097,1139,829192,171,49,53550,1398049,502621,65,1639290,NA,-46,1408,0.0574387947269303
"MB","2022-02-15 18:04:02",2021-06-30,70,2,1705,-7,-3,81,32224,27249,5,0,56167,1141,830897,164,46,53631,1430273,529870,70,1639290,NA,-13,1395,0.0410557184750733
"MB","2022-02-15 18:04:02",2021-07-01,0,0,0,0,0,0,27834,23385,1,0,56167,1141,830897,164,46,53631,1458107,553255,71,1639290,NA,0,1395,NA
"MB","2022-02-15 18:04:02",2021-07-02,139,6,2805,-7,-3,475,18258,16207,1,175390,56306,1147,833702,157,43,54106,1476365,569462,72,1814680,NA,-342,1053,0.049554367201426
"MB","2022-02-15 18:04:02",2021-07-03,47,1,1002,-5,-2,91,24388,21324,2,0,56353,1148,834704,152,41,54197,1500753,590786,74,1814680,NA,-45,1008,0.0469061876247505
"MB","2022-02-15 18:04:02",2021-07-04,64,2,1175,-8,1,52,18443,15647,3,0,56417,1150,835879,144,42,54249,1519196,606433,77,1814680,NA,10,1018,0.054468085106383
"MB","2022-02-15 18:04:02",2021-07-05,65,1,1125,6,-2,60,15789,14144,0,0,56482,1151,837004,150,40,54309,1534985,620577,77,1814680,NA,4,1022,0.0577777777777778
"MB","2022-02-15 18:04:02",2021-07-06,34,1,992,-1,-4,83,19366,16665,1,0,56516,1152,837996,149,36,54392,1554351,637242,78,1814680,NA,-50,972,0.0342741935483871
"MB","2022-02-15 18:04:02",2021-07-07,70,2,1647,-2,-3,50,16790,14021,2,105420,56586,1154,839643,147,33,54442,1571141,651263,80,1920100,NA,18,990,0.042501517911354
"MB","2022-02-15 18:04:02",2021-07-08,81,3,1475,-10,1,52,16954,13959,1,0,56667,1157,841118,137,34,54494,1588095,665222,81,1920100,NA,26,1016,0.0549152542372881
"MB","2022-02-15 18:04:02",2021-07-09,72,3,1605,0,-1,55,16867,13726,3,0,56739,1160,842723,137,33,54549,1604962,678948,84,1920100,NA,14,1030,0.0448598130841121
"MB","2022-02-15 18:04:02",2021-07-10,87,0,1402,3,1,66,13844,11318,2,0,56826,1160,844125,140,34,54615,1618806,690266,86,1920100,NA,21,1051,0.0620542082738944
"MB","2022-02-15 18:04:02",2021-07-11,63,1,1393,-5,0,40,9403,7864,1,0,56889,1161,845518,135,34,54655,1628209,698130,87,1920100,NA,22,1073,0.0452261306532663
"MB","2022-02-15 18:04:02",2021-07-12,31,1,1337,0,-4,78,5512,4633,1,0,56920,1162,846855,135,30,54733,1633721,702763,88,1920100,NA,-48,1025,0.0231862378459237
"MB","2022-02-15 18:04:02",2021-07-13,23,1,976,-4,2,65,7874,6253,3,0,56943,1163,847831,131,32,54798,1641595,709016,91,1920100,NA,-43,982,0.0235655737704918
"MB","2022-02-15 18:04:02",2021-07-14,44,0,1701,-2,-1,45,10874,8703,1,0,56987,1163,849532,129,31,54843,1652469,717719,92,1920100,NA,-1,981,0.0258671369782481
"MB","2022-02-15 18:04:02",2021-07-15,41,1,1699,-3,-2,48,13412,10437,7,150970,57028,1164,851231,126,29,54891,1665881,728156,99,2071070,NA,-8,973,0.024131842260153
"MB","2022-02-15 18:04:02",2021-07-16,37,0,1627,-7,-3,52,14678,11720,3,7800,57065,1164,852858,119,26,54943,1680559,739876,102,2078870,NA,-15,958,0.0227412415488629
"MB","2022-02-15 18:04:02",2021-07-17,61,0,1448,-2,2,58,10952,8468,1,0,57126,1164,854306,117,28,55001,1691511,748344,103,2078870,NA,3,961,0.0421270718232044
"MB","2022-02-15 18:04:02",2021-07-18,42,1,1230,2,-1,60,8182,6669,15,0,57168,1165,855536,119,27,55061,1699693,755013,118,2078870,NA,-19,942,0.0341463414634146
"MB","2022-02-15 18:04:02",2021-07-19,36,0,1291,-2,0,56,4390,3692,0,0,57204,1165,856827,117,27,55117,1704083,758705,118,2078870,NA,-20,922,0.0278853601859024
"MB","2022-02-15 18:04:02",2021-07-20,32,0,1057,-9,2,45,7468,5931,3,0,57236,1165,857884,108,29,55162,1711551,764636,121,2078870,NA,-13,909,0.0302743614001892
"MB","2022-02-15 18:04:02",2021-07-21,33,1,1897,-3,0,25,6791,5259,4,0,57269,1166,859781,105,29,55187,1718342,769895,125,2078870,NA,7,916,0.0173958882445967
"MB","2022-02-15 18:04:02",2021-07-22,53,1,1553,0,-1,431,10073,7993,6,0,57322,1167,861334,105,28,55618,1728415,777888,131,2078870,NA,-379,537,0.0341274951706375
"MB","2022-02-15 18:04:02",2021-07-23,37,3,1499,1,-4,34,8359,6506,2,0,57359,1170,862833,106,24,55652,1736774,784394,133,2078870,NA,0,537,0.0246831220813876
"MB","2022-02-15 18:04:02",2021-07-24,58,1,1415,-3,1,43,13166,10657,6,0,57417,1171,864248,103,25,55695,1749940,795051,139,2078870,NA,14,551,0.0409893992932862
"MB","2022-02-15 18:04:02",2021-07-25,29,1,1538,0,1,24,10609,8837,6,0,57446,1172,865786,103,26,55719,1760549,803888,145,2078870,NA,4,555,0.0188556566970091
"MB","2022-02-15 18:04:02",2021-07-26,10,0,1241,7,0,37,7816,6530,1,105690,57456,1172,867027,110,26,55756,1768365,810418,146,2184560,NA,-27,528,0.008058017727639
"MB","2022-02-15 18:04:02",2021-07-27,20,0,1071,-3,1,50,10685,8532,2,0,57476,1172,868098,107,27,55806,1779050,818950,148,2184560,NA,-30,498,0.0186741363211951
"MB","2022-02-15 18:04:02",2021-07-28,26,3,1534,-3,3,24,10319,8107,4,124800,57502,1175,869632,104,30,55830,1789369,827057,152,2309360,NA,-1,497,0.0169491525423729
"MB","2022-02-15 18:04:02",2021-07-29,46,2,1833,-2,-1,15,11622,9396,3,8580,57548,1177,871465,102,29,55845,1800991,836453,155,2317940,NA,29,526,0.0250954719039825
"MB","2022-02-15 18:04:02",2021-07-30,45,1,1734,-9,-4,28,8417,6563,3,0,57593,1178,873199,93,25,55873,1809408,843016,158,2317940,NA,16,542,0.0259515570934256
"MB","2022-02-15 18:04:02",2021-07-31,0,0,0,0,0,0,15577,12858,7,0,57593,1178,873199,93,25,55873,1824985,855874,165,2317940,NA,0,542,NA
"MB","2022-02-15 18:04:02",2021-08-01,0,0,0,0,0,0,12048,10090,5,0,57593,1178,873199,93,25,55873,1837033,865964,170,2317940,NA,0,542,NA
"MB","2022-02-15 18:04:02",2021-08-02,0,0,0,0,0,0,1327,1016,1,0,57593,1178,873199,93,25,55873,1838360,866980,171,2317940,NA,0,542,NA
"MB","2022-02-15 18:04:02",2021-08-03,98,3,4841,2,-6,109,1530,1081,0,8540,57691,1181,878040,95,19,55982,1839890,868061,171,2326480,NA,-14,528,0.0202437512910556
"MB","2022-02-15 18:04:02",2021-08-04,15,0,1101,-1,-1,28,2309,1593,4,0,57706,1181,879141,94,18,56010,1842199,869654,175,2326480,NA,-13,515,0.0136239782016349
"MB","2022-02-15 18:04:02",2021-08-05,33,2,1818,-3,-1,18,5004,3670,4,0,57739,1183,880959,91,17,56028,1847203,873324,179,2326480,NA,13,528,0.0181518151815182
"MB","2022-02-15 18:04:02",2021-08-06,25,1,1731,1,-2,14,7684,6268,9,0,57764,1184,882690,92,15,56042,1854887,879592,188,2326480,NA,10,538,0.0144425187752744
"MB","2022-02-15 18:04:02",2021-08-07,0,0,0,0,0,0,3106,2221,5,0,57764,1184,882690,92,15,56042,1857993,881813,193,2326480,NA,0,538,NA
"MB","2022-02-15 18:04:02",2021-08-08,0,0,0,0,0,0,2792,2119,2,0,57764,1184,882690,92,15,56042,1860785,883932,195,2326480,NA,0,538,NA
"MB","2022-02-15 18:04:02",2021-08-09,96,0,3984,-3,-1,66,1514,1181,1,0,57860,1184,886674,89,14,56108,1862299,885113,196,2326480,NA,30,568,0.0240963855421687
"MB","2022-02-15 18:04:02",2021-08-10,31,0,1191,-8,0,19,2661,1896,7,90000,57891,1184,887865,81,14,56127,1864960,887009,203,2416480,NA,12,580,0.0260285474391268
"MB","2022-02-15 18:04:02",2021-08-11,32,-1,1941,-4,-1,30,2494,1774,4,0,57923,1183,889806,77,13,56157,1867454,888783,207,2416480,NA,3,583,0.0164863472436888
"MB","2022-02-15 18:04:02",2021-08-12,28,1,1591,-2,-2,24,3640,2577,10,0,57951,1184,891397,75,11,56181,1871094,891360,217,2416480,NA,3,586,0.0175989943431804
"MB","2022-02-15 18:04:02",2021-08-13,21,1,2102,-4,0,20,5958,4813,4,0,57972,1185,893499,71,11,56201,1877052,896173,221,2416480,NA,0,586,0.00999048525214082
"MB","2022-02-15 18:04:02",2021-08-14,0,0,0,0,0,0,2766,1977,2,0,57972,1185,893499,71,11,56201,1879818,898150,223,2416480,NA,0,586,NA
"MB","2022-02-15 18:04:02",2021-08-15,0,0,0,0,0,0,2578,2015,2,0,57972,1185,893499,71,11,56201,1882396,900165,225,2416480,NA,0,586,NA
"MB","2022-02-15 18:04:02",2021-08-16,77,2,4359,-2,1,70,1388,1117,2,0,58049,1187,897858,69,12,56271,1883784,901282,227,2416480,NA,5,591,0.0176646019729296
"MB","2022-02-15 18:04:02",2021-08-17,22,1,1200,-2,1,47,2235,1453,3,0,58071,1188,899058,67,13,56318,1886019,902735,230,2416480,NA,-26,565,0.0183333333333333
"MB","2022-02-15 18:04:02",2021-08-18,37,0,2331,1,3,22,2619,1674,0,0,58108,1188,901389,68,16,56340,1888638,904409,230,2416480,NA,15,580,0.0158730158730159
"MB","2022-02-15 18:04:02",2021-08-19,26,0,1978,1,-2,309,3426,2286,4,0,58134,1188,903367,69,14,56649,1892064,906695,234,2416480,NA,-283,297,0.0131445904954499
"MB","2022-02-15 18:04:02",2021-08-20,42,0,1927,-7,1,36,4986,3334,4,0,58176,1188,905294,62,15,56685,1897050,910029,238,2416480,NA,6,303,0.0217955371043072
"MB","2022-02-15 18:04:02",2021-08-21,0,0,0,0,0,0,2609,1784,6,0,58176,1188,905294,62,15,56685,1899659,911813,244,2416480,NA,0,303,NA
"MB","2022-02-15 18:04:02",2021-08-22,0,0,0,0,0,0,2834,2038,5,0,58176,1188,905294,62,15,56685,1902493,913851,249,2416480,NA,0,303,NA
"MB","2022-02-15 18:04:02",2021-08-23,107,0,4503,1,1,65,1603,1151,3,0,58283,1188,909797,63,16,56750,1904096,915002,252,2416480,NA,42,345,0.0237619364867866
"MB","2022-02-15 18:04:02",2021-08-24,39,0,1550,1,2,22,2059,1388,5,0,58322,1188,911347,64,18,56772,1906155,916390,257,2416480,NA,17,362,0.0251612903225806
"MB","2022-02-15 18:04:02",2021-08-25,103,1,2409,0,1,52,2524,1610,6,0,58425,1189,913756,64,19,56824,1908679,918000,263,2416480,NA,50,412,0.0427563304275633
"MB","2022-02-15 18:04:02",2021-08-26,54,0,2013,1,2,23,3635,2336,7,0,58479,1189,915769,65,21,56847,1912314,920336,270,2416480,NA,31,443,0.0268256333830104
"MB","2022-02-15 18:04:02",2021-08-27,27,0,1955,0,0,40,4331,2603,7,0,58506,1189,917724,65,21,56887,1916645,922939,277,2416480,NA,-13,430,0.0138107416879795
"MB","2022-02-15 18:04:02",2021-08-28,0,0,0,0,0,0,3295,2020,8,0,58506,1189,917724,65,21,56887,1919940,924959,285,2416480,NA,0,430,NA
"MB","2022-02-15 18:04:02",2021-08-29,0,0,0,0,0,0,4022,2660,12,0,58506,1189,917724,65,21,56887,1923962,927619,297,2416480,NA,0,430,NA
"MB","2022-02-15 18:04:02",2021-08-30,175,0,5824,0,-3,102,2234,1472,3,0,58681,1189,923548,65,18,56989,1926196,929091,300,2416480,NA,73,503,0.0300480769230769
"MB","2022-02-15 18:04:02",2021-08-31,29,0,1540,-2,0,49,2903,1647,7,0,58710,1189,925088,63,18,57038,1929099,930738,307,2416480,NA,-20,483,0.0188311688311688
"MB","2022-02-15 18:04:02",2021-09-01,49,1,2360,2,-6,36,2701,1372,4,0,58759,1190,927448,65,12,57074,1931800,932110,311,2416480,NA,12,495,0.0207627118644068
"MB","2022-02-15 18:04:02",2021-09-02,34,2,2420,5,3,97,3861,2100,9,0,58793,1192,929868,70,15,57171,1935661,934210,320,2416480,NA,-65,430,0.0140495867768595
"MB","2022-02-15 18:04:02",2021-09-03,52,0,2243,-4,-5,42,4423,2332,10,200,58845,1192,932111,66,10,57213,1940084,936542,330,2416680,NA,10,440,0.0231832367365136
"MB","2022-02-15 18:04:02",2021-09-04,0,0,0,0,0,0,4296,2386,8,0,58845,1192,932111,66,10,57213,1944380,938928,338,2416680,NA,0,440,NA
"MB","2022-02-15 18:04:02",2021-09-05,0,0,0,0,0,0,3267,1805,7,0,58845,1192,932111,66,10,57213,1947647,940733,345,2416680,NA,0,440,NA
"MB","2022-02-15 18:04:02",2021-09-06,0,0,0,0,0,0,1129,574,7,0,58845,1192,932111,66,10,57213,1948776,941307,352,2416680,NA,0,440,NA
"MB","2022-02-15 18:04:02",2021-09-07,155,6,6724,8,2,167,321,174,2,0,59000,1198,938835,74,12,57380,1949097,941481,354,2416680,NA,-18,422,0.023051754907793
"MB","2022-02-15 18:04:02",2021-09-08,52,0,2084,0,3,36,2104,994,13,0,59052,1198,940919,74,15,57416,1951201,942475,367,2416680,NA,16,438,0.0249520153550864
"MB","2022-02-15 18:04:02",2021-09-09,48,1,2385,3,1,29,3782,1969,12,0,59100,1199,943304,77,16,57445,1954983,944444,379,2416680,NA,18,456,0.020125786163522
"MB","2022-02-15 18:04:02",2021-09-10,103,1,2715,-2,-1,19,3925,2038,14,0,59203,1200,946019,75,15,57464,1958908,946482,393,2416680,NA,83,539,0.0379373848987109
"MB","2022-02-15 18:04:02",2021-09-11,0,0,0,0,0,0,3831,2180,10,0,59203,1200,946019,75,15,57464,1962739,948662,403,2416680,NA,0,539,NA
"MB","2022-02-15 18:04:02",2021-09-12,0,0,0,0,0,0,2437,1364,9,0,59203,1200,946019,75,15,57464,1965176,950026,412,2416680,NA,0,539,NA
"MB","2022-02-15 18:04:02",2021-09-13,165,2,5956,-6,-1,133,829,431,3,0,59368,1202,951975,69,14,57597,1966005,950457,415,2416680,NA,30,569,0.0277031564808596
"MB","2022-02-15 18:04:02",2021-09-14,52,-1,2245,-1,0,46,1838,996,4,0,59420,1201,954220,68,14,57643,1967843,951453,419,2416680,NA,7,576,0.023162583518931
"MB","2022-02-15 18:04:02",2021-09-15,46,2,2376,1,1,36,2146,1101,7,0,59466,1203,956596,69,15,57679,1969989,952554,426,2416680,NA,8,584,0.0193602693602694
"MB","2022-02-15 18:04:02",2021-09-16,60,0,2916,-7,-3,45,3342,1810,89,0,59526,1203,959512,62,12,57724,1973331,954364,515,2416680,NA,15,599,0.0205761316872428
"MB","2022-02-15 18:04:02",2021-09-17,86,1,2897,10,1,55,3337,1705,344,0,59612,1204,962409,72,13,57779,1976668,956069,859,2416680,NA,30,629,0.0296858819468416
"MB","2022-02-15 18:04:02",2021-09-18,0,0,0,0,0,0,3016,1661,300,0,59612,1204,962409,72,13,57779,1979684,957730,1159,2416680,NA,0,629,NA
"MB","2022-02-15 18:04:02",2021-09-19,0,0,0,0,0,0,2465,1590,103,0,59612,1204,962409,72,13,57779,1982149,959320,1262,2416680,NA,0,629,NA
"MB","2022-02-15 18:04:02",2021-09-20,147,1,8159,-6,1,177,656,372,27,0,59759,1205,970568,66,14,57956,1982805,959692,1289,2416680,NA,-31,598,0.0180169138374801
"MB","2022-02-15 18:04:02",2021-09-21,63,1,2366,5,0,53,1700,811,261,0,59822,1206,972934,71,14,58009,1984505,960503,1550,2416680,NA,9,607,0.0266272189349112
"MB","2022-02-15 18:04:02",2021-09-22,58,1,2801,2,1,72,1964,1056,224,0,59880,1207,975735,73,15,58081,1986469,961559,1774,2416680,NA,-15,592,0.020706890396287
"MB","2022-02-15 18:04:02",2021-09-23,64,0,3289,-5,-1,160,3521,1943,370,0,59944,1207,979024,68,14,58241,1989990,963502,2144,2416680,NA,-96,496,0.0194588020674977
"MB","2022-02-15 18:04:02",2021-09-24,56,0,3946,-2,1,53,3032,1595,405,0,60000,1207,982970,66,15,58294,1993022,965097,2549,2416680,NA,3,499,0.0141915864166244
"MB","2022-02-15 18:04:02",2021-09-25,0,0,0,0,0,0,3194,1779,535,0,60000,1207,982970,66,15,58294,1996216,966876,3084,2416680,NA,0,499,NA
"MB","2022-02-15 18:04:02",2021-09-26,0,0,0,0,0,0,2410,1637,137,0,60000,1207,982970,66,15,58294,1998626,968513,3221,2416680,NA,0,499,NA
"MB","2022-02-15 18:04:02",2021-09-27,294,2,10180,11,4,145,707,443,32,0,60294,1209,993150,77,19,58439,1999333,968956,3253,2416680,NA,147,646,0.0288801571709234
"MB","2022-02-15 18:04:02",2021-09-28,39,2,1928,5,0,70,1880,968,318,0,60333,1211,995078,82,19,58509,2001213,969924,3571,2416680,NA,-33,613,0.0202282157676349
"MB","2022-02-15 18:04:02",2021-09-29,110,0,3621,4,1,55,2669,1501,322,0,60443,1211,998699,86,20,58564,2003882,971425,3893,2416680,NA,55,668,0.0303783485225076
"MB","2022-02-15 18:04:02",2021-09-30,0,0,0,0,0,0,3744,2183,452,0,60443,1211,998699,86,20,58564,2007626,973608,4345,2416680,NA,0,668,NA
"MB","2022-02-15 18:04:02",2021-10-01,185,0,6988,6,-1,141,2811,1683,422,0,60628,1211,1005687,92,19,58705,2010437,975291,4767,2416680,NA,44,712,0.0264739553520321
"MB","2022-02-15 18:04:02",2021-10-02,0,0,0,0,0,0,3404,1938,675,0,60628,1211,1005687,92,19,58705,2013841,977229,5442,2416680,NA,0,712,NA
"MB","2022-02-15 18:04:02",2021-10-03,0,0,0,0,0,0,2309,1582,81,0,60628,1211,1005687,92,19,58705,2016150,978811,5523,2416680,NA,0,712,NA
"MB","2022-02-15 18:04:02",2021-10-04,315,2,8795,6,-1,211,698,420,32,0,60943,1213,1014482,98,18,58916,2016848,979231,5555,2416680,NA,102,814,0.0358158044343377
"MB","2022-02-15 18:04:02",2021-10-05,95,0,2297,-4,0,64,1899,932,410,0,61038,1213,1016779,94,18,58980,2018747,980163,5965,2416680,NA,31,845,0.0413582934262081
"MB","2022-02-15 18:04:02",2021-10-06,88,1,3217,-2,-1,74,2299,1153,390,19150,61126,1214,1019996,92,17,59054,2021046,981316,6355,2435830,NA,13,858,0.0273546782716817
"MB","2022-02-15 18:04:02",2021-10-07,131,1,4152,-7,-2,120,4272,1935,1173,0,61257,1215,1024148,85,15,59174,2025318,983251,7528,2435830,NA,10,868,0.0315510597302505
"MB","2022-02-15 18:04:02",2021-10-08,128,2,3613,5,-1,67,4873,1817,1935,0,61385,1217,1027761,90,14,59241,2030191,985068,9463,2435830,NA,59,927,0.035427622474398
"MB","2022-02-15 18:04:02",2021-10-09,0,0,0,0,0,0,4919,1825,2159,0,61385,1217,1027761,90,14,59241,2035110,986893,11622,2435830,NA,0,927,NA
"MB","2022-02-15 18:04:02",2021-10-10,0,0,0,0,0,0,3779,1498,1443,0,61385,1217,1027761,90,14,59241,2038889,988391,13065,2435830,NA,0,927,NA
"MB","2022-02-15 18:04:02",2021-10-11,0,0,0,0,0,0,673,303,225,0,61385,1217,1027761,90,14,59241,2039562,988694,13290,2435830,NA,0,927,NA
"MB","2022-02-15 18:04:02",2021-10-12,336,7,9869,-5,2,328,349,152,115,0,61721,1224,1037630,85,16,59569,2039911,988846,13405,2435830,NA,1,928,0.0340460026345121
"MB","2022-02-15 18:04:02",2021-10-13,75,0,2014,9,-1,80,3345,1274,1294,0,61796,1224,1039644,94,15,59649,2043256,990120,14699,2435830,NA,-5,923,0.0372393247269116
"MB","2022-02-15 18:04:02",2021-10-14,104,2,2731,-1,2,63,4501,1559,1950,0,61900,1226,1042375,93,17,59712,2047757,991679,16649,2435830,NA,39,962,0.0380812889051629
"MB","2022-02-15 18:04:02",2021-10-15,87,4,3975,-1,-1,82,4720,1632,2014,0,61987,1230,1046350,92,16,59794,2052477,993311,18663,2435830,NA,1,963,0.0218867924528302
"MB","2022-02-15 18:04:02",2021-10-16,0,0,0,0,0,0,4499,1529,2044,0,61987,1230,1046350,92,16,59794,2056976,994840,20707,2435830,NA,0,963,NA
"MB","2022-02-15 18:04:02",2021-10-17,0,0,0,0,0,0,2860,1062,1215,0,61987,1230,1046350,92,16,59794,2059836,995902,21922,2435830,NA,0,963,NA
"MB","2022-02-15 18:04:02",2021-10-18,243,1,7751,-2,0,229,714,301,192,0,62230,1231,1054101,90,16,60023,2060550,996203,22114,2435830,NA,13,976,0.031350793446007
"MB","2022-02-15 18:04:02",2021-10-19,102,3,2163,2,-2,68,1837,708,674,0,62332,1234,1056264,92,14,60091,2062387,996911,22788,2435830,NA,31,1007,0.0471567267683773
"MB","2022-02-15 18:04:02",2021-10-20,51,1,2540,-5,5,59,2412,892,825,0,62383,1235,1058804,87,19,60150,2064799,997803,23613,2435830,NA,-9,998,0.0200787401574803
"MB","2022-02-15 18:04:02",2021-10-21,86,0,3538,0,1,158,3599,1244,1582,0,62469,1235,1062342,87,20,60308,2068398,999047,25195,2435830,NA,-72,926,0.0243075183719616
"MB","2022-02-15 18:04:02",2021-10-22,119,0,3067,0,0,91,4384,1281,2280,0,62588,1235,1065409,87,20,60399,2072782,1000328,27475,2435830,NA,28,954,0.0388001304206065
"MB","2022-02-15 18:04:02",2021-10-23,0,0,0,0,0,0,3191,1085,1481,0,62588,1235,1065409,87,20,60399,2075973,1001413,28956,2435830,NA,0,954,NA
"MB","2022-02-15 18:04:02",2021-10-24,0,0,0,0,0,0,2077,807,833,0,62588,1235,1065409,87,20,60399,2078050,1002220,29789,2435830,NA,0,954,NA
"MB","2022-02-15 18:04:02",2021-10-25,319,2,7752,-4,0,200,588,296,129,0,62907,1237,1073161,83,20,60599,2078638,1002516,29918,2435830,NA,117,1071,0.0411506707946336
"MB","2022-02-15 18:04:02",2021-10-26,70,0,2156,-5,-3,72,1852,578,915,0,62977,1237,1075317,78,17,60671,2080490,1003094,30833,2435830,NA,-2,1069,0.0324675324675325
"MB","2022-02-15 18:04:02",2021-10-27,122,3,3182,5,5,67,2882,845,1473,0,63099,1240,1078499,83,22,60738,2083372,1003939,32306,2435830,NA,52,1121,0.038340666247643
"MB","2022-02-15 18:04:02",2021-10-28,113,4,3824,-1,2,77,3311,1126,1432,0,63212,1244,1082323,82,24,60815,2086683,1005065,33738,2435830,NA,32,1153,0.0295502092050209
"MB","2022-02-15 18:04:02",2021-10-29,141,2,3114,3,1,75,3605,1123,1814,0,63353,1246,1085437,85,25,60890,2090288,1006188,35552,2435830,NA,64,1217,0.0452793834296724
"MB","2022-02-15 18:04:02",2021-10-30,0,0,0,0,0,0,3202,1080,1537,0,63353,1246,1085437,85,25,60890,2093490,1007268,37089,2435830,NA,0,1217,NA
"MB","2022-02-15 18:04:02",2021-10-31,0,0,0,0,0,0,1854,790,659,0,63353,1246,1085437,85,25,60890,2095344,1008058,37748,2435830,NA,0,1217,NA
"MB","2022-02-15 18:04:02",2021-11-01,335,2,6866,13,0,277,512,256,110,0,63688,1248,1092303,98,25,61167,2095856,1008314,37858,2435830,NA,56,1273,0.048791144771337
"MB","2022-02-15 18:04:02",2021-11-02,121,1,2369,6,-1,90,1890,512,994,0,63809,1249,1094672,104,24,61257,2097746,1008826,38852,2435830,NA,30,1303,0.0510764035457999
"MB","2022-02-15 18:04:02",2021-11-03,122,2,2593,2,-1,78,2324,733,1197,0,63931,1251,1097265,106,23,61335,2100070,1009559,40049,2435830,NA,42,1345,0.0470497493251061
"MB","2022-02-15 18:04:02",2021-11-04,152,2,4000,9,1,350,4335,1028,2623,0,64083,1253,1101265,115,24,61685,2104405,1010587,42672,2435830,NA,-200,1145,0.038
"MB","2022-02-15 18:04:02",2021-11-05,126,3,3653,3,0,121,3633,989,2051,0,64209,1256,1104918,118,24,61806,2108038,1011576,44723,2435830,NA,2,1147,0.0344921981932658
